"crossover","mutation","elitism","mutation_prob","crossover_prob","best_fitness","best_solution"
"maximal_preservative","inverse_mutation",0.2,0.2,0.6,-7916.47180767859,"43|33|10|51|9|11|8|52|41|14|19|13|45|47|18|26|3|27|17|28|7|12|2|25|42|4|30|6|23|15|21|5|31|24|22|48|1|38|32|40|49|39|36|37|35|46|34|16|44|29|50|20|20|50|29|44|16|34|46|35|37|36|39|49|40|32|38|1|48|22|24|31|5|21|15|23|6|30|4|42|25|2|12|7|28|17|27|3|26|18|47|45|13|19|14|41|52|8|11|9|51|10|33|43"
"maximal_preservative","inverse_mutation",0.2,0.2,0.9,-7890.39869972398,"42|2|7|21|17|3|18|45|19|41|8|9|10|43|33|51|11|52|14|13|47|26|27|28|12|25|4|6|15|5|24|48|38|37|40|39|32|31|22|1|49|36|35|34|44|46|16|29|50|20|23|30"
"maximal_preservative","inverse_mutation",0.2,0.2,0.8,-8819.58343064859,"12|28|27|11|52|14|13|26|47|29|50|20|23|30|42|2|7|21|17|3|45|19|41|8|9|10|43|33|51|25|4|6|5|15|24|38|46|16|44|31|18|22|1|32|49|36|35|34|39|40|37|48"
"maximal_preservative","inverse_mutation",0.3,0.1,0.6,-8162.09087416694,"46|25|28|27|26|47|14|13|52|11|12|51|33|43|4|6|15|5|24|48|38|37|40|39|36|35|34|49|1|22|32|45|19|10|9|8|41|3|17|18|31|21|42|7|2|30|23|20|50|29|16|44"
"maximal_preservative","inverse_mutation",0.3,0.1,0.9,-8240.18599743817,"5|15|4|25|28|27|26|47|13|14|52|11|12|51|33|43|10|9|8|45|19|41|3|17|7|2|42|21|18|32|49|1|22|31|23|30|20|50|29|16|46|44|34|35|36|39|40|37|38|48|24|6"
"maximal_preservative","inverse_mutation",0.3,0.1,0.8,-7963.62797378539,"25|12|28|27|26|47|13|14|52|11|51|33|43|4|6|15|5|24|48|38|37|40|39|34|35|36|49|1|22|31|18|32|45|19|10|9|8|41|3|17|21|42|7|2|30|23|20|50|29|16|44|46"
"maximal_preservative","inverse_mutation",0.3,0.3,0.6,-8455.98946480616,"33|51|12|11|52|14|13|27|28|26|47|29|30|21|42|7|2|17|3|18|31|23|20|50|16|46|34|44|39|40|6|25|4|24|5|15|38|37|48|36|35|1|22|49|32|45|19|41|8|9|10|43"
"maximal_preservative","inverse_mutation",0.3,0.3,0.9,-8652.94937943128,"21|23|30|42|2|7|17|3|32|45|19|41|8|9|10|33|43|40|46|16|44|20|50|29|47|14|13|52|11|51|12|27|26|28|25|4|6|15|5|24|48|38|37|39|34|35|36|49|1|22|18|31"
"maximal_preservative","inverse_mutation",0.3,0.3,0.8,-8950.32955016868,"42|2|7|30|29|20|50|16|46|44|35|36|39|24|5|38|34|12|51|11|52|14|13|47|28|27|26|25|4|6|48|37|40|15|43|33|10|9|8|41|19|45|49|32|22|1|23|21|31|18|3|17"
"maximal_preservative","inverse_mutation",0.3,0.2,0.6,-8289.30814419617,"18|31|22|1|23|21|17|42|7|2|30|29|20|50|16|46|44|34|37|38|48|24|5|15|6|4|25|12|28|26|47|27|13|14|52|11|51|33|43|40|39|36|35|49|32|45|19|10|9|8|41|3"
"maximal_preservative","inverse_mutation",0.3,0.2,0.9,-7914.30001471498,"32|22|23|30|42|2|7|17|21|31|18|3|45|19|41|8|9|10|43|33|51|11|52|14|13|47|26|27|28|12|25|4|6|5|15|24|48|38|37|40|39|36|35|34|44|46|16|29|50|20|1|49"
"maximal_preservative","inverse_mutation",0.3,0.2,0.8,-8068.86972307126,"21|42|7|2|30|29|16|1|32|49|36|35|34|44|46|37|39|40|38|48|24|5|15|6|4|25|12|28|27|26|47|14|13|52|11|51|33|43|10|9|8|41|19|45|22|50|20|23|31|18|3|17"
"maximal_preservative","insert_mutation",0.1,0.1,0.6,-8550.79595180452,"51|11|52|14|13|47|26|27|28|25|4|43|33|10|9|8|41|19|45|32|39|40|6|15|5|24|48|38|37|34|35|36|49|1|22|18|3|17|31|23|20|50|29|30|2|7|42|21|44|16|46|12"
"maximal_preservative","insert_mutation",0.1,0.1,0.9,-9143.90097081992,"12|28|27|26|47|13|14|52|11|51|16|46|31|18|3|17|42|7|2|21|30|23|50|20|29|44|36|1|22|32|43|33|10|9|8|41|19|45|49|35|34|39|40|37|38|15|5|48|24|6|4|25"
"maximal_preservative","insert_mutation",0.1,0.1,0.8,-8932.06814806519,"17|29|47|26|27|51|11|52|14|13|28|12|25|46|4|6|15|5|24|48|38|40|37|44|16|50|20|23|30|2|7|42|21|31|18|22|1|32|49|36|35|34|39|43|33|10|9|8|41|19|45|3"
"maximal_preservative","insert_mutation",0.1,0.3,0.6,-8485.39663801476,"47|26|28|27|13|14|52|11|51|12|25|24|5|4|43|33|10|9|8|41|19|45|3|17|18|31|21|42|7|2|30|50|16|46|37|48|6|15|38|40|39|49|32|22|1|35|36|34|44|23|20|29"
"maximal_preservative","insert_mutation",0.1,0.3,0.9,-9265.55243238867,"11|52|13|14|47|26|27|28|43|1|22|31|21|23|20|50|29|30|2|7|42|17|19|41|10|9|8|45|3|18|32|49|36|35|34|44|16|46|37|40|39|38|24|48|5|15|6|4|25|12|33|51"
"maximal_preservative","insert_mutation",0.1,0.3,0.8,-10163.4419612592,"25|4|46|16|18|21|42|2|7|30|23|31|17|3|8|10|9|38|48|24|35|34|36|49|1|22|32|45|41|19|33|43|15|5|6|39|37|40|44|50|20|29|47|26|12|51|11|52|14|13|27|28"
"maximal_preservative","insert_mutation",0.1,0.2,0.6,-8825.77786964768,"3|1|46|28|27|26|47|14|13|52|11|51|12|25|48|24|4|43|33|10|9|8|41|19|45|32|49|50|20|23|21|42|7|2|30|29|16|44|34|35|37|5|6|15|38|40|39|36|22|31|18|17"
"maximal_preservative","insert_mutation",0.1,0.2,0.9,-9876.55457979526,"36|15|43|33|11|52|14|13|27|47|26|28|12|51|25|5|40|39|38|6|24|48|4|37|46|29|16|44|22|49|35|34|10|9|8|41|19|45|32|1|50|20|30|23|18|3|17|2|7|42|21|31"
"maximal_preservative","insert_mutation",0.1,0.2,0.8,-9497.76223870556,"43|33|10|9|8|41|3|17|42|2|7|21|31|18|1|22|49|32|19|45|36|35|34|39|38|24|5|15|4|6|48|37|40|30|23|20|16|46|25|27|13|14|52|11|51|12|28|26|47|29|50|44"
"maximal_preservative","insert_mutation",0.2,0.1,0.6,-8523.66201257983,"20|23|42|7|2|30|29|16|46|25|51|11|52|14|13|47|26|27|28|12|33|43|4|6|15|5|24|48|38|37|40|39|34|35|36|49|1|22|18|31|21|17|3|19|41|8|9|10|45|32|44|50"
"maximal_preservative","insert_mutation",0.2,0.1,0.9,-8898.91672648785,"37|24|48|51|11|52|14|13|47|26|27|28|12|25|46|40|39|34|44|16|29|30|2|7|42|31|22|49|32|45|19|41|8|9|10|33|43|4|6|15|5|38|36|35|1|18|3|17|21|23|20|50"
"maximal_preservative","insert_mutation",0.2,0.1,0.8,-9856.10318315203,"43|10|9|33|28|27|13|52|14|47|26|25|38|39|49|22|18|31|3|17|21|42|7|2|30|29|16|50|20|23|1|44|46|34|35|36|32|19|8|41|45|40|37|48|24|15|5|6|4|12|11|51"
"maximal_preservative","insert_mutation",0.2,0.3,0.6,-8490.52167185152,"10|43|33|51|11|52|14|13|27|26|47|28|12|44|1|22|3|17|18|49|36|35|34|39|40|37|38|48|24|5|15|6|4|25|46|16|29|50|20|23|30|2|7|42|21|31|32|45|19|41|8|9"
"maximal_preservative","insert_mutation",0.2,0.3,0.9,-8849.49519157314,"47|26|12|4|6|25|28|27|13|14|52|11|51|33|43|15|5|38|34|35|36|44|16|46|48|24|37|40|39|10|9|8|41|19|45|32|49|1|22|18|31|3|17|21|42|7|2|30|23|20|50|29"
"maximal_preservative","insert_mutation",0.2,0.3,0.8,-9161.35726615947,"28|27|13|52|14|47|26|12|11|51|33|9|10|43|39|36|34|35|45|19|8|41|3|17|7|2|42|21|31|18|22|1|49|32|37|40|38|24|48|25|4|6|15|5|44|50|20|23|30|29|16|46"
"maximal_preservative","insert_mutation",0.2,0.2,0.6,-8073.14428630318,"38|37|40|49|32|1|22|31|18|17|3|45|19|41|8|9|10|43|33|51|11|52|14|13|27|26|47|28|12|25|4|5|6|15|24|48|46|16|29|30|2|7|42|21|23|20|50|44|34|35|36|39"
"maximal_preservative","insert_mutation",0.2,0.2,0.9,-8253.37991025682,"2|7|17|3|41|9|10|8|19|45|38|48|24|5|15|6|4|43|33|51|11|52|14|13|47|26|27|28|12|25|46|37|40|39|36|35|34|44|16|29|50|20|23|22|1|49|32|18|31|21|30|42"
"maximal_preservative","insert_mutation",0.2,0.2,0.8,-8244.83016499585,"24|5|15|6|4|25|46|44|16|30|42|7|2|23|20|50|29|47|26|28|27|13|14|52|11|12|51|33|43|10|9|8|41|19|45|3|17|21|31|18|22|1|32|49|34|36|35|39|40|37|38|48"
"maximal_preservative","insert_mutation",0.3,0.1,0.6,-8052.2663473515,"46|25|12|28|27|26|47|14|13|52|11|51|33|43|4|6|15|5|24|48|38|37|40|39|10|9|8|41|19|45|32|49|36|35|34|1|22|31|18|3|17|21|42|7|2|30|23|20|50|29|16|44"
"maximal_preservative","insert_mutation",0.3,0.1,0.9,-8209.71767486473,"23|20|50|46|25|12|28|27|26|47|13|14|52|11|51|33|43|10|9|8|41|19|45|32|31|21|17|3|18|22|1|49|34|35|36|39|40|38|5|15|4|6|24|48|37|44|16|29|30|2|7|42"
"maximal_preservative","insert_mutation",0.3,0.1,0.8,-8234.24624486289,"47|13|14|52|11|51|33|10|9|8|41|19|45|43|4|6|15|5|38|40|39|32|49|36|35|34|37|24|48|16|29|50|20|23|30|2|7|42|21|17|3|18|31|22|1|44|46|25|12|28|27|26"
"maximal_preservative","insert_mutation",0.3,0.3,0.6,-8205.45726601239,"10|9|8|41|19|45|32|22|31|18|3|17|21|42|7|2|30|29|16|46|34|44|50|20|23|1|49|36|35|39|37|40|38|24|48|5|15|6|4|25|12|51|11|52|13|14|47|26|27|28|33|43"
"maximal_preservative","insert_mutation",0.3,0.3,0.9,-9200.87493707531,"12|28|27|26|44|22|3|17|21|2|7|42|30|29|16|50|20|23|31|18|19|41|8|9|10|45|32|1|49|36|35|34|39|40|37|46|47|14|13|52|11|51|33|43|4|6|15|5|38|48|24|25"
"maximal_preservative","insert_mutation",0.3,0.3,0.8,-8506.71213268448,"51|11|28|25|46|48|24|5|15|6|4|43|33|10|9|8|41|19|45|32|49|36|39|40|38|37|35|34|44|1|22|31|18|3|17|21|42|7|2|30|23|20|50|16|29|47|14|52|13|27|26|12"
"maximal_preservative","insert_mutation",0.3,0.2,0.6,-8571.3402532316,"13|47|29|30|2|7|42|21|17|3|18|31|23|20|50|44|35|36|49|1|22|32|45|19|41|8|9|10|33|43|4|6|46|16|34|39|40|38|37|48|5|15|24|25|26|27|28|12|51|11|52|14"
"maximal_preservative","insert_mutation",0.3,0.2,0.9,-7746.85729720283,"12|28|27|26|47|13|14|52|11|51|33|43|10|9|8|41|19|45|3|17|18|31|21|42|7|2|30|23|20|50|29|16|46|44|1|22|32|49|36|35|34|39|40|37|38|48|24|5|15|6|4|25"
"maximal_preservative","insert_mutation",0.3,0.2,0.8,-8367.34120860346,"13|27|28|26|47|29|16|50|20|23|18|3|17|7|2|42|30|21|31|22|1|32|49|44|46|34|35|36|39|40|37|38|24|48|25|4|6|5|15|45|19|41|8|9|10|43|33|51|12|11|52|14"
"maximal_preservative","scramble_mutation",0.1,0.1,0.6,-9880.00159929006,"47|13|14|52|11|51|12|28|27|26|35|45|19|8|41|3|17|21|31|1|32|49|36|39|38|24|5|6|15|43|10|9|33|4|25|46|48|37|40|34|44|29|30|2|7|42|18|22|23|20|50|16"
"maximal_preservative","scramble_mutation",0.1,0.1,0.9,-10153.2606919858,"50|29|16|22|31|21|19|45|41|8|9|10|43|33|51|11|12|25|26|47|13|14|52|27|28|46|44|34|40|32|3|17|7|2|42|30|48|38|37|5|15|6|4|24|39|36|35|49|1|18|23|20"
"maximal_preservative","scramble_mutation",0.1,0.1,0.8,-8836.69164853335,"12|51|33|43|4|6|40|39|45|10|9|8|41|19|18|21|31|22|1|36|35|34|37|48|24|5|15|38|49|32|3|17|7|2|42|30|23|20|50|29|16|44|46|25|28|27|26|47|13|14|52|11"
"maximal_preservative","scramble_mutation",0.1,0.3,0.6,-9552.48536634439,"51|33|43|4|25|48|15|38|39|46|16|44|34|35|49|45|3|18|31|22|32|36|40|37|24|5|6|10|9|8|41|19|1|50|20|30|42|2|7|17|21|23|29|47|26|13|14|52|11|27|28|12"
"maximal_preservative","scramble_mutation",0.1,0.3,0.9,-10543.9159104074,"43|6|42|7|2|30|29|28|27|26|47|14|13|52|11|51|33|10|9|8|41|45|19|49|1|22|34|35|36|32|50|16|39|48|24|5|37|40|38|15|4|12|25|46|44|20|23|31|18|21|17|3"
"maximal_preservative","scramble_mutation",0.1,0.3,0.8,-10252.869006208,"4|44|16|50|23|21|9|10|41|8|19|45|18|31|1|20|29|30|7|2|42|17|3|22|39|46|36|40|37|38|24|49|32|34|35|48|15|5|6|43|33|51|12|28|27|11|52|14|13|47|26|25"
"maximal_preservative","scramble_mutation",0.1,0.2,0.6,-10848.5919315744,"20|16|45|10|9|8|41|19|3|17|18|31|29|12|51|28|13|14|47|46|37|48|5|38|40|39|36|49|35|34|24|15|6|4|43|33|11|52|27|26|25|44|1|32|22|21|42|7|2|30|23|50"
"maximal_preservative","scramble_mutation",0.1,0.2,0.9,-10264.7474927607,"18|21|42|7|2|30|29|50|23|20|16|48|24|6|25|4|43|5|40|39|34|22|31|45|19|8|9|10|41|17|3|1|32|33|11|52|14|13|27|47|26|28|12|51|15|38|37|46|44|35|36|49"
"maximal_preservative","scramble_mutation",0.1,0.2,0.8,-10264.1726339249,"33|51|28|13|52|14|47|26|27|11|12|4|25|45|3|17|19|41|9|10|5|24|6|15|48|46|37|38|40|39|34|44|16|50|23|21|2|7|42|30|29|20|31|18|22|1|35|36|49|32|8|43"
"maximal_preservative","scramble_mutation",0.2,0.1,0.6,-8806.7406623883,"28|27|26|47|13|14|52|11|51|12|25|5|15|43|33|4|6|24|48|46|16|29|30|2|7|42|21|23|20|50|44|34|37|38|40|39|36|35|49|32|1|22|31|18|17|3|45|19|41|8|9|10"
"maximal_preservative","scramble_mutation",0.2,0.1,0.9,-8762.89406945964,"17|3|41|8|9|10|19|45|32|38|48|24|5|15|6|33|51|11|52|14|13|47|26|27|28|12|25|4|43|40|39|37|46|44|16|29|50|20|34|35|36|49|1|22|18|31|23|30|2|7|42|21"
"maximal_preservative","scramble_mutation",0.2,0.1,0.8,-8919.70308796827,"30|42|7|2|21|17|41|8|9|10|19|45|3|18|31|22|1|23|20|50|29|25|51|11|52|14|13|47|26|27|28|12|33|43|4|6|15|5|24|48|38|37|40|39|32|49|36|35|34|44|46|16"
"maximal_preservative","scramble_mutation",0.2,0.3,0.6,-9151.82183311097,"27|26|47|13|14|52|11|51|12|28|25|4|29|30|7|2|42|20|50|16|44|39|40|38|15|6|5|24|48|46|37|34|35|36|49|32|1|22|31|23|21|17|3|18|45|19|41|8|9|10|43|33"
"maximal_preservative","scramble_mutation",0.2,0.3,0.9,-8204.36357529952,"25|28|27|26|47|14|13|52|11|51|12|33|43|10|9|8|41|19|45|32|1|18|31|23|20|50|16|29|30|42|2|7|21|17|3|22|49|44|34|35|36|39|40|38|37|46|48|24|5|15|6|4"
"maximal_preservative","scramble_mutation",0.2,0.3,0.8,-9059.72278098388,"12|28|27|26|47|13|14|52|11|51|33|43|10|9|8|49|39|40|38|48|24|4|25|6|5|15|45|41|19|3|18|32|36|35|34|37|46|44|1|22|31|21|17|7|2|42|30|23|20|50|29|16"
