"crossover","mutation","elitism","mutation_prob","crossover_prob","best_fitness","best_solution"
"order","scramble_mutation",0.3,0.3,0.9,-8897.89079824132,"33|43|4|25|6|15|5|38|24|48|46|34|49|1|22|32|45|19|41|8|9|10|40|37|39|36|35|44|31|18|3|17|21|42|7|2|30|23|20|50|16|29|47|26|51|11|52|14|13|27|28|12"
"partially_matched","swap_mutation",0,0.1,0.6,-20425.001711255,"17|18|31|28|47|30|38|4|11|12|26|14|52|42|3|33|51|45|15|1|23|8|24|5|20|2|7|29|16|22|10|19|25|37|36|50|41|9|43|40|49|32|48|35|44|27|13|46|6|34|39|21"
"partially_matched","swap_mutation",0,0.1,0.8,-18953.7696297032,"20|44|51|33|11|4|15|47|28|14|13|52|50|16|3|23|22|49|31|42|2|45|41|10|17|21|18|43|12|46|30|7|8|19|9|27|25|37|40|34|36|1|48|6|26|29|5|39|35|38|24|32"
"partially_matched","swap_mutation",0,0.1,0.9,-19389.2504391491,"35|37|16|50|32|29|5|14|52|13|46|20|38|7|2|42|17|30|24|39|48|44|4|27|28|11|26|18|22|49|40|33|43|45|36|3|8|41|21|9|10|15|6|25|51|47|31|1|34|12|23|19"
"partially_matched","swap_mutation",0,0.2,0.6,-17704.5118177586,"35|50|21|18|46|37|51|33|11|26|47|16|34|45|31|22|6|40|29|1|23|2|7|15|38|24|17|9|10|19|8|20|30|42|32|36|3|41|12|25|27|13|28|52|14|48|5|43|4|39|44|49"
"partially_matched","swap_mutation",0,0.2,0.8,-18757.90738736,"51|52|13|11|14|47|25|50|16|28|43|40|38|22|49|1|10|35|4|46|39|24|15|5|37|32|27|26|48|19|12|29|44|20|34|45|17|21|23|9|3|18|36|33|8|41|30|2|42|7|31|6"
"partially_matched","swap_mutation",0,0.2,0.9,-19208.8179717016,"4|12|14|51|27|13|28|26|52|11|38|47|42|2|7|35|49|10|34|19|3|44|48|15|32|43|16|50|36|8|41|17|1|21|40|6|22|20|29|25|18|31|9|33|37|24|23|30|45|39|46|5"
"partially_matched","swap_mutation",0,0.3,0.6,-17881.2539113726,"16|37|24|4|6|33|51|1|50|44|39|8|5|49|25|48|3|18|31|45|9|20|21|22|28|47|46|29|32|41|19|43|10|15|40|36|34|35|38|7|2|42|23|26|14|52|27|13|11|12|17|30"
"partially_matched","swap_mutation",0,0.3,0.8,-17477.1031027212,"12|38|32|45|5|35|18|9|33|19|36|20|37|49|34|48|28|29|23|21|3|41|10|43|4|15|46|16|30|44|50|2|7|42|17|31|24|39|22|25|52|14|11|26|47|8|1|40|6|51|13|27"
"partially_matched","swap_mutation",0,0.3,0.9,-19989.7043244288,"14|52|26|12|35|6|4|8|7|3|9|10|39|47|27|40|37|1|50|23|28|13|11|24|46|34|36|44|49|31|16|42|29|19|41|45|51|33|17|32|22|5|15|48|25|38|18|21|2|30|20|43"
"partially_matched","swap_mutation",0.1,0.1,0.6,-8841.43376359427,"48|25|4|6|15|5|24|38|40|19|41|8|9|10|43|33|51|11|12|28|26|27|13|52|14|47|29|30|20|50|16|46|44|1|22|23|42|2|7|17|21|31|18|3|45|32|49|36|35|34|39|37"
"partially_matched","swap_mutation",0.1,0.1,0.8,-9705.67021413779,"50|20|23|22|1|49|32|34|35|36|39|40|38|15|6|5|24|48|44|31|21|18|45|19|10|9|8|41|3|17|7|2|42|30|37|43|33|26|47|13|14|52|11|51|12|27|28|25|4|46|16|29"
"partially_matched","swap_mutation",0.1,0.1,0.9,-10133.3622599684,"22|20|50|35|36|39|40|38|10|9|8|41|19|45|32|37|48|24|5|4|51|11|52|27|28|12|33|43|15|6|25|47|14|13|26|46|23|21|31|18|3|17|42|7|2|30|29|16|44|34|49|1"
"partially_matched","swap_mutation",0.1,0.2,0.6,-10365.9709370124,"6|5|38|40|39|35|34|44|50|20|30|23|1|49|22|31|18|17|21|42|7|2|25|12|11|52|14|13|27|4|45|10|9|8|41|19|3|32|36|37|24|48|46|16|29|47|26|28|51|33|43|15"
"partially_matched","swap_mutation",0.1,0.2,0.8,-9387.42290350124,"45|19|41|3|17|7|2|42|21|31|18|22|1|49|32|8|9|10|43|33|12|27|28|25|6|5|24|48|38|15|4|51|11|52|14|13|47|26|46|37|40|39|36|35|50|20|23|30|29|16|44|34"
"partially_matched","swap_mutation",0.1,0.2,0.9,-9844.08523975657,"20|50|16|46|48|24|38|5|15|6|4|12|51|33|40|39|1|22|23|30|29|47|26|28|11|52|14|13|27|25|37|32|18|31|21|42|2|7|17|3|45|43|10|9|8|41|19|49|36|35|34|44"
"partially_matched","swap_mutation",0.1,0.3,0.6,-10174.0047266094,"20|50|29|16|46|44|36|8|41|19|45|32|49|35|34|37|48|24|25|28|26|47|18|3|17|21|42|7|2|30|5|15|6|4|12|27|13|14|52|11|51|33|9|10|43|38|40|39|1|22|31|23"
"partially_matched","swap_mutation",0.1,0.3,0.8,-9415.63927358309,"37|38|48|24|5|15|6|4|25|51|11|52|14|13|27|12|28|26|47|46|49|22|42|2|7|17|3|43|33|10|9|8|41|19|45|32|20|50|23|1|18|31|21|30|29|16|44|34|35|36|39|40"
"partially_matched","swap_mutation",0.1,0.3,0.9,-10640.5281811095,"6|4|25|47|26|27|28|16|46|34|35|36|22|18|41|8|9|10|19|45|12|11|52|14|13|51|33|43|44|20|23|31|17|3|21|42|2|7|30|29|50|1|49|32|38|48|24|37|39|40|15|5"
"partially_matched","swap_mutation",0.2,0.1,0.6,-9418.33018938708,"16|46|24|5|25|26|47|14|13|28|27|52|11|51|12|4|6|15|43|33|10|9|8|41|32|49|39|37|34|35|36|45|19|3|17|23|20|50|44|48|38|40|1|22|18|31|21|42|7|2|30|29"
"partially_matched","swap_mutation",0.2,0.1,0.8,-8939.80106922112,"19|45|32|49|36|39|35|34|44|1|22|18|3|17|42|7|2|21|31|23|46|25|13|14|52|11|51|12|28|27|26|47|29|30|20|50|16|48|5|24|38|37|40|15|6|4|43|33|10|9|8|41"
